LSINR_000, 446,   728.1594, -1495.2686,    -0.4905, 179.7908,   1,   5, 32,  ;
LSINR_001, 454,   720.7039, -1633.3223,     0.1486, 177.6009,  26,  26, 32,  ;
LSINR_002, 454,   720.5266, -1699.9826,     0.1865, 358.9251,  26,  26, 32,  ;
LSINR_003, 429,   764.7678, -1660.5484,     4.2160,  94.0819,  12,  12, 32,  ;
LSINR_004, 541,   688.0234, -1600.1551,    13.7215, 359.7576,  58,   8, 32,  ;
LSINR_005, 466,   594.6931, -1519.6712,    14.8585, 178.9837,  68,  76, 32,  ;
LSINR_006, 458,   601.2114, -1519.8090,    14.8971, 359.8546, 101,   1, 32,  ;
LSINR_007, 496,   648.1077, -1507.8370,    14.7835,  88.3480,  35,  35, 32,  ;
LSINR_008, 429,   729.7592, -1433.3432,    13.2151,  90.2927,  13,  13, 32,  ;
LSINR_009, 506,   665.4387, -1421.5520,    14.3496,   1.6521,   7,   7, 32,  ;
LSINR_010, 506,   587.3435, -1499.5959,    15.0621, 273.6347,   6,   6, 32,  ;
LSINR_011, 413,   691.4462, -1570.2456,    14.3358, 179.2635,  91,   1, 32,  ;
LSINR_012, 451,   489.1148, -1514.9581,    20.0515, 186.2239,  46,  46, 32,  ;
LSINR_013, 541,   494.3371, -1604.7160,    18.2000, 275.6069,  60,   1, 32,  ;
LSINR_014, 603,   259.4689, -1597.9202,    33.1166, 299.1694,  69,   1, 32,  ;
LSINR_015, 429,   262.3868, -1603.2012,    33.0642, 323.2319,   2,   2, 32,  ;
LSINR_016, 518,   258.0661, -1591.6113,    33.1217, 275.3944,  36,  36, 32,  ;
LSINR_017, 409,   867.4957, -1285.9367,    13.8858, 357.4154,   1,   1, 32,  ;
LSINR_018, 457,   844.4998, -1197.9864,    16.6037,   0.3980,   2,   1, 32,  ;
LSINR_019, 457,   880.8410, -1199.7491,    16.6030, 357.7022,  21, 108, 32,  ;
LSINR_020, 457,   914.7440, -1199.8364,    16.6032, 359.8655, 106,  56, 32,  ;
LSINR_021, 463,   920.4453, -1290.5063,    13.3507, 118.6504, 121,  14, 32,  ;
LSINR_022, 542,   863.2733, -1375.0151,    13.3186,  85.7265,  32,  92, 32,  ;
LSINR_023, 561,   903.8953, -1454.9287,    12.8650, 270.7864,   8,  17, 32,  ;
LSINR_024, 429,   881.5562, -1453.8587,    13.3618, 271.8305,  99,  93, 32,  ;
LSINR_025, 507,   809.9614, -1448.9108,    12.9680,  87.2106,  35,  54, 32,  ;
LSINR_026, 589,   810.5452, -1464.3677,    12.7190,  85.7123, 134,  97, 32,  ;
LSINR_027, 496,   821.6032, -1473.7248,    12.5755, 357.5007,  54, 120, 32,  ;
LSINR_028, 461,  1031.1113, -1446.3105,    13.1410,  59.0579,  67,  86, 32,  ;
LSINR_029, 418,  1005.0084, -1461.3424,    13.6427, 183.0260, 119, 119, 32,  ;
LSINR_030, 463,   990.1287, -1354.9877,    12.9125, 285.7226,  65,   6, 32,  ;
LSINR_031, 479,   991.3928, -1345.2102,    13.1759, 271.1148, 123, 108, 32,  ;
