LS_000, 519,  1806.1065, -2406.8107,    14.4730, 220.1900,  -1,  -1, 32,  ;
LS_001, 519,  1851.0872, -2397.0817,    14.4737, 221.0776,  -1,  -1, 32,  ;
LS_002, 519,  1881.2902, -2364.6726,    14.4759, 231.6925,  -1,  -1, 32,  ;
LS_003, 593,  1990.4940, -2400.4699,    14.0068, 126.8313,  -1,  -1, 32,  ;
LS_004, 593,  1991.9356, -2377.5690,    14.0095, 111.9822,  -1,  -1, 32,  ;
LS_005, 485,  2005.4028, -2340.4003,    13.2025, 353.8797,  -1,  -1, 32,  ;
LS_006, 485,  1944.1884, -2234.3225,    13.2017, 358.4946,  -1,  -1, 32,  ;
LS_007, 485,  1893.2838, -2320.5075,    13.2069, 285.2384,  -1,  -1, 32,  ;
LS_008, 485,  1882.2479, -2390.3964,    13.2132, 266.7463,  -1,  -1, 32,  ;
LS_009, 485,  1915.2465, -2643.3474,    13.2049,   2.2446,  -1,  -1, 32,  ;
LS_010, 553,  1944.5241, -2639.1464,    14.8823,  28.0298,  -1,  -1, 32,  ;
LS_011, 553,  1984.2778, -2637.7561,    14.8830,   9.0601,  -1,  -1, 32,  ;
LS_012, 553,  2019.7614, -2642.5803,    14.8759, 318.3255,  -1,  -1, 32,  ;
LS_013, 510,  2081.9865, -2359.7229,    13.1550,  64.1484,  -1,  -1, 32,  ;
LS_014, 510,  1866.6114, -2660.4602,    13.1552,  18.6151,  -1,  -1, 32,  ;
LS_015, 513,  1881.0273, -2632.3281,    14.0995,  40.9585,  -1,  -1, 32,  ;
LS_016, 513,  1891.9824, -2632.7055,    14.1084, 332.5663,  -1,  -1, 32,  ;
LS_017, 593,  1840.4315, -2631.8525,    14.0080, 319.2033,  -1,  -1, 32,  ;
LS_018, 593,  1822.1689, -2629.8713,    14.0075,  35.6964,  -1,  -1, 32,  ;
LS_019, 593,  1806.7132, -2630.3166,    14.0037,  32.0461,  -1,  -1, 32,  ;
LS_020, 481,  1698.6531, -2692.0224,    13.0592, 256.1955,  -1,  -1, 32,  ;
LS_021, 485,  1707.5415, -2646.3325,    13.2052, 359.6846,  -1,  -1, 32,  ;
LS_022, 487,  1716.0422, -2437.5766,    13.7315, 148.7897,  -1,  -1, 32,  ;
LS_023, 487,  1737.4826, -2432.7019,    13.7340, 192.0325,  -1,  -1, 32,  ;
LS_024, 487,  1752.5585, -2452.2275,    13.7321, 147.2026,  -1,  -1, 32,  ;
LS_025, 417,  1636.0141, -2409.7209,    13.6266, 193.2301,  -1,  -1, 32,  ;
LS_026, 417,  1655.8718, -2410.4550,    13.6350, 156.9427,  -1,  -1, 32,  ;
LS_027, 510,  1600.9696, -2395.0102,    13.2262, 298.2055,  -1,  -1, 32,  ;
LS_028, 446,   728.1594, -1495.2686,    -0.4905, 179.7908,  -1,  -1, 32,  ;
LS_029, 454,   720.7039, -1633.3223,     0.1486, 177.6009,  -1,  -1, 32,  ;
LS_030, 454,   720.5266, -1699.9826,     0.1865, 358.9251,  -1,  -1, 32,  ;
LS_031, 496,   648.1077, -1507.8370,    14.7835,  88.3480,  -1,  -1, 32,  ;
LS_032, 413,   691.4462, -1570.2456,    14.3358, 179.2635,  -1,  -1, 32,  ;
LS_033, 603,   259.4689, -1597.9202,    33.1166, 299.1694,  -1,  -1, 32,  ;
LS_034, 518,   258.0661, -1591.6113,    33.1217, 275.3944,  -1,  -1, 32,  ;
LS_035, 409,   867.4957, -1285.9367,    13.8858, 357.4154,  -1,  -1, 32,  ;
LS_036, 457,   844.4998, -1197.9864,    16.6037,   0.3980,  -1,  -1, 32,  ;
LS_037, 457,   880.8410, -1199.7491,    16.6030, 357.7022,  -1,  -1, 32,  ;
LS_038, 457,   914.7440, -1199.8364,    16.6032, 359.8655,  -1,  -1, 32,  ;
LS_039, 463,   920.4453, -1290.5063,    13.3507, 118.6504,  -1,  -1, 32,  ;
LS_040, 542,   863.2733, -1375.0151,    13.3186,  85.7265,  -1,  -1, 32,  ;
LS_041, 496,   821.6032, -1473.7248,    12.5755, 357.5007,  -1,  -1, 32,  ;
LS_042, 461,  1031.1113, -1446.3105,    13.1410,  59.0579,  -1,  -1, 32,  ;
LS_043, 418,  1005.0084, -1461.3424,    13.6427, 183.0260,  -1,  -1, 32,  ;
LS_044, 489,   990.5985, -1306.8128,    13.5204, 179.0487,  -1,  -1, 32,  ;
LS_045, 475,  1002.5062, -1306.5654,    13.1865, 359.6423,  -1,  -1, 32,  ;
LS_046, 518,   981.5053, -1306.6899,    13.1630, 181.0135,  -1,  -1, 32,  ;
LS_047, 549,   955.8333, -1190.2795,    16.6424, 270.2727,  -1,  -1, 32,  ;
LS_048, 482,   956.0021, -1199.3632,    17.1270, 268.5538,  -1,  -1, 32,  ;
LS_049, 468,   956.3897, -1193.4252,    16.6296,  89.6432,  -1,  -1, 32,  ;
LS_050, 567,  1085.8342, -1199.3883,    17.7945,  90.5839,  -1,  -1, 32,  ;
LS_051, 542,  1097.0354, -1218.1705,    17.5471, 356.6482,  -1,  -1, 32,  ;
LS_052, 461,  1084.2866, -1232.2460,    15.3944, 243.6654,  -1,  -1, 32,  ;
LS_053, 461,  1083.9337, -1235.0449,    15.4088, 243.8919,  -1,  -1, 32,  ;
LS_054, 461,  1083.7940, -1238.1573,    15.4110, 243.1096,  -1,  -1, 32,  ;
LS_055, 405,  1109.0310, -1225.8808,    15.6986, 181.5343,  -1,  -1, 32,  ;
LS_056, 458,  1000.3081, -1084.5488,    23.7068, 179.6206,  -1,  -1, 32,  ;
LS_057, 542,  1015.8253, -1083.9112,    23.5711,   0.6381,  -1,  -1, 32,  ;
LS_058, 461,  1032.2993, -1082.4255,    23.4136, 166.6669,  -1,  -1, 32,  ;
LS_059, 475,  1003.6658, -1054.6087,    30.6945,   3.0438,  -1,  -1, 32,  ;
LS_060, 560,  1070.9108, -1102.3247,    24.4438, 270.7970,  -1,  -1, 32,  ;
LS_061, 496,  1137.6491, -1025.5585,    31.5121, 177.9916,  -1,  -1, 32,  ;
LS_062, 558,  1131.7341, -1010.0579,    29.4899,  95.0936,  -1,  -1, 32,  ;
LS_063, 581,  1205.2384,  -977.0175,    43.0741, 179.7536,  -1,  -1, 32,  ;
LS_064, 536,  1227.2596,  -974.1713,    43.2139, 180.2966,  -1,  -1, 32,  ;
LS_065, 581,   989.3703, -1589.3812,    13.0902,  21.5606,  -1,  -1, 32,  ;
LS_066, 542,  1061.2451, -1665.2648,    13.4966,  91.9120,  -1,  -1, 32,  ;
LS_067, 405,  1136.5766, -1695.5198,    13.6955,  88.9354,  -1,  -1, 32,  ;
LS_068, 463,  1137.1466, -1700.1901,    13.3868,  87.9395,  -1,  -1, 32,  ;
LS_069, 518,  1280.4908, -1816.1258,    13.0556, 270.4623,  -1,  -1, 32,  ;
LS_070, 482,  1250.2468, -1835.0883,    13.5046, 180.4024,  -1,  -1, 32,  ;
