SF_000, 415, -2089.7453,   -85.3182,    34.9356,   0.0900,  36,   1, 32,  ;
SF_001, 415, -2076.7392,   -84.4259,    34.8911, 357.8583, 116,   1, 32,  ;
SF_002, 504, -2091.6350,  -106.7602,    35.1124, 179.5832,  45,  29, 32,  ;
SF_003, 560, -2396.2221,  -594.7454,   132.3533, 123.1677,  33,   0, 32,  ;
SF_004, 411, -2414.5781,  -586.8557,   132.3755, 215.3865, 112,   1, 32,  ;
SF_005, 482, -2527.9174,  -602.6951,   132.6174, 179.0377,  41,  20, 32,  ;
SF_006, 451, -2517.0480,  -601.8521,   132.2689, 179.6374,  36,  36, 32,  ;
SF_007, 522, -2494.2900,  -601.8505,   132.1325, 178.4420,   3,   8, 32,  ;
SF_008, 522, -2622.9067,  -509.6570,    70.9033, 284.9870,   3,   8, 32,  ;
SF_009, 405, -2747.2739,  -306.4047,     6.9131,  50.7010,  24,   1, 32,  ;
SF_010, 505, -2774.2707,  -281.9049,     6.7476, 178.6849,  37,   0, 32,  ;
SF_011, 409, -2738.0175,  -322.8980,     6.8390, 313.5169,   1,   1, 32,  ;
SF_012, 457, -2657.9008,  -290.8439,     7.1044, 313.4401,  25,  25, 32,  ;
SF_013, 457, -2652.5388,  -295.5096,     7.1100, 312.4089,  86,  86, 32,  ;
SF_014, 457, -2644.5061,  -290.4049,     7.1283, 139.4790,   8,   8, 32,  ;
SF_015, 457, -2650.2507,  -284.7023,     7.1297, 137.3287,   2,   1, 32,  ;
SF_016, 475, -2718.7565,  -181.6170,     3.9921, 269.6130,  68,   8, 32,  ;
SF_017, 411, -2692.3339,   -83.6104,     4.7104,  90.7628,   1,   1, 32,  ;
SF_018, 560, -2682.6699,   -22.7127,     4.3281, 178.6174,   1,  31, 32,  ;
SF_019, 560, -2627.3579,   -34.8250,     4.0416, 181.9430,  41,  29, 32,  ;
SF_020, 482, -2729.5671,    76.7875,     4.4510,  87.5420,  32,  32, 32,  ;
SF_021, 579, -2484.3000,     5.7673,    25.5543,  91.3107,  42,  42, 32,  ;
SF_022, 567, -2528.8881,    -5.5796,    25.4874, 271.5340,  90,  96, 32,  ;
SF_023, 429, -2592.7731,  -110.8420,     3.9305,  89.9971,   2,   1, 32,  ;
SF_024, 415, -2615.9045,  -178.3202,     4.1076, 269.3110,  40,   1, 32,  ;
SF_025, 480, -2352.2312,  -124.4615,    34.9707, 179.3509,  17,   1, 32,  ;
SF_026, 448, -2319.5144,  -150.8683,    35.1509, 176.9123,   3,   6, 32,  ;
SF_027, 535, -2099.2341,   -36.4292,    35.1021, 357.3710,  77,  26, 32,  ;
SF_028, 535, -2021.4100,   -47.6897,    35.1865, 184.1009,  69,   1, 32,  ;
SF_029, 535, -2085.3666,    61.6716,    34.2268,  88.7157,  28,   1, 32,  ;
SF_030, 567, -2357.8166,   -43.2393,    35.1865,  90.6813,  97,  96, 32,  ;
SF_031, 403, -1855.5706,  -176.4485,     9.9250, 270.1853,  25,   1, 32,  ;
SF_032, 492, -1821.1146,  -161.7525,     9.1873, 164.9685,  28,  56, 32,  ;
SF_033, 530, -1694.7193,     8.6604,     3.3136, 348.2750, 111,   1, 32,  ;
SF_034, 530, -1712.0933,    10.8106,     3.3879, 303.1499, 112,   1, 32,  ;
SF_035, 530, -1716.6062,    19.1023,     3.3436, 273.4996, 119,   1, 32,  ;
SF_036, 530, -1700.6174,     6.2953,     3.3148, 352.1076, 114,   1, 32,  ;
SF_037, 522, -1697.8990,    63.3702,     3.1263, 301.0492,  39, 106, 32,  ;
SF_038, 522, -1682.4490,    41.4261,     3.1198, 338.2361,  51, 118, 32,  ;
SF_039, 522, -1694.0885,    48.6862,     3.1206, 317.3057,   3,   3, 32,  ;
SF_040, 493, -1760.9097,  -193.8202,    -0.1218, 266.3580,  36,  13, 32,  ;
SF_041, 426, -1669.5262,   -33.8695,     3.3108, 314.1520,  42,  42, 32,  ;
SF_042, 403, -1837.5128,   -15.2423,    15.6986, 271.1784,  54,   1, 32,  ;
SF_043, 426, -1839.7010,   -21.5650,    14.8601, 265.8796,  42,  42, 32,  ;
SF_044, 421, -1885.3856,  -161.3161,    11.6546, 355.7334,  71,  72, 32,  ;
SF_045, 482, -1861.0438,  -140.4725,    12.0200,  87.6605,  66,  66, 32,  ;
SF_046, 567, -2124.6743,  -242.8083,    35.1864,  18.3731,  99,  81, 32,  ;
SF_047, 545, -2485.9868,    97.9313,    34.9679, 268.0125,  81,  81, 32,  ;
SF_048, 533, -2484.7358,    65.7313,    25.3992, 358.7398,  79,   1, 32,  ;
SF_049, 462, -2694.2021,    68.7380,     3.9321,  85.6921,   2,   1, 32,  ;
SF_050, 424, -2941.3359,  -794.7429,     6.8569, 340.8897,   2,   2, 32,  ;
SF_051, 424, -2938.8164,  -818.2305,     7.0451,  13.5219,   2,   2, 32,  ;
SF_052, 473, -2987.2434,  -861.8029,    -0.8946, 144.9324,  56,  15, 32,  ;
