SFAIR_000, 485, -1644.8494,  -593.8190,    13.8044, 244.2474,   1,  74, 0,  ;
SFAIR_001, 485, -1433.6988,  -639.9345,    13.8058, 351.8341,   1,  74, 0,  ;
SFAIR_002, 485, -1354.3955,  -426.7434,    13.8022, 293.6213,   1,  74, 0,  ;
SFAIR_003, 485, -1284.1955,    60.9789,    13.8073,  96.5167,   1,  74, 0,  ;
SFAIR_004, 485, -1556.3771,  -156.9351,    13.8066, 135.6197,   1,  74, 0,  ;
SFAIR_005, 592, -1562.6097,  -191.8930,    15.3402, 135.3354,   1,   1, 0,  ;
SFAIR_006, 583, -1467.6940,   -68.7158,    13.6890, 135.9720,   1,   1, 0,  ;
SFAIR_007, 583, -1438.1007,  -178.1786,    13.6843, 333.7911,   1,   1, 0,  ;
SFAIR_008, 583, -1396.8985,  -226.8979,    13.6890, 329.7987,   1,   1, 0,  ;
SFAIR_009, 583, -1634.3321,  -377.9814,    13.6890, 335.1347,   1,   1, 0,  ;
SFAIR_010, 583, -1299.0438,  -286.9009,    13.6891, 341.6254,   1,   1, 0,  ;
SFAIR_011, 525, -1354.0233,  -375.1030,    14.0255, 263.6050,  18,  20, 0,  ;
SFAIR_012, 513, -1285.7554,    24.0492,    14.6992, 121.8479,  21,  36, 0,  ;
SFAIR_013, 513, -1260.6040,     7.5346,    14.7069, 118.6240,  21,  36, 0,  ;
SFAIR_014, 511, -1704.6076,  -239.2015,    15.5221, 314.2836,   4,  90, 0,  ;
SFAIR_015, 476, -1367.2608,  -485.4558,    14.8787, 209.5812,   7,   6, 0,  ;
SFAIR_016, 476, -1440.4190,  -526.5578,    14.8938, 207.2082,   1,   6, 0,  ;
SFAIR_017, 519, -1371.1774,  -232.3966,    15.0767, 315.6229,   1,   1, 0,  ;
SFAIR_018, 519, -1341.1079,  -254.3786,    15.0773, 321.6315,   1,   1, 0,  ;
SFAIR_019, 420, -1472.3452,  -272.3331,    13.7749,  78.9963,   6,   1, 0,  ;
SFAIR_020, 420, -1459.8146,  -275.6010,    13.8145,  65.6229,   6,   1, 0,  ;
SFAIR_021, 420, -1439.7111,  -284.8562,    13.8130,  58.6120,   6,   1, 0,  ;
SFAIR_022, 420, -1421.4267,  -298.8920,    13.7817,  46.1680,   6,   1, 0,  ;
SFAIR_023, 519, -1331.5316,  -618.3226,    15.0628, 325.7105,   1,   1, 0,  ;
SFAIR_024, 593, -1384.5904,  -625.2683,    14.6114, 321.7572,  58,   8, 0,  ;
SFAIR_025, 511, -1449.8150,  -617.1895,    15.5199, 329.7998,  12,  60, 0,  ;
SFAIR_026, 593, -1325.9851,  -276.6170,    14.6106, 296.5465,  60,   1, 0,  ;
SFAIR_027, 563, -1598.6352,  -615.8721,    14.8536, 276.2098,   1,   6, 0,  ;
SFAIR_028, 476, -1426.4313,  -518.3583,    14.8957, 180.5740, 119, 117, 0,  ;
SFAIR_029, 513, -1281.6588,  -627.3806,    14.6996, 356.9070,  21,  36, 0,  ;
SFAIR_030, 519, -1299.0974,  -353.5505,    15.0715, 278.4124,   1,   1, 0,  ;
SFAIR_031, 487, -1182.6599,    22.4606,    14.3250,  45.0603,  29,  42, 0,  ;
SFAIR_032, 417, -1222.6131,   -11.1499,    14.2353,  42.9827,   0,   0, 0,  ;
SFAIR_033, 544, -1258.5738,    68.2614,    14.3863,  43.9776,   3,   1, 1,  ;
SFAIR_034, 544, -1262.4765,    64.5995,    14.3816,  43.9012,   3,   1, 1,  ;
