RED_000, 466,   287.4403,   -53.5150,     1.3216, 180.3742,  62,  34, 32,  ;
RED_001, 422,   109.2890,  -150.6062,     1.7834, 182.5753,  89, 108, 32,  ;
RED_002, 498,  -196.8096,  -232.7299,     1.4901,  90.5921, 133,  57, 32,  ;
RED_003, 403,  -199.9956,  -285.4143,     2.0350,  90.5923, 133,  57, 32,  ;
RED_004, 403,  -200.2189,  -275.2890,     2.0383,  91.6567, 133,  57, 32,  ;
RED_005, 578,  -194.7877,  -196.3294,     2.0529, 257.8565, 133,  57, 32,  ;
RED_006, 422,  -169.0729,  -202.1835,     1.4063, 257.8461, 133,  57, 32,  ;
RED_007, 402,   -39.7196,  -377.4630,     5.2613, 180.2380,  29,  36, 32,  ;
RED_008, 566,    -9.5253,  -377.6481,     5.2111, 178.0852,  30,   8, 32,  ;
RED_009, 529,    -0.4524,  -353.8909,     5.0620, 269.4471,  42,  42, 32,  ;
RED_010, 603,   -62.5941,  -324.9349,     5.2677,  90.3766,  70,  67, 32,  ;
RED_011, 401,   179.2976,  -310.8240,     1.3518, 207.7474,  47,  47, 32,  ;
RED_012, 445,   319.0325,  -126.0533,     2.0655,  90.7404, 120, 119, 32,  ;
RED_013, 440,   329.5296,   -52.3254,     1.6188, 177.8881,  32,  32, 32,  ;
RED_014, 458,   319.1394,   -84.5798,     2.0518,  91.7452, 101,   1, 32,  ;
RED_015, 467,   218.0326,  -178.1497,     1.3181, 270.4042,  58,   8, 32,  ;
RED_016, 475,   218.7911,  -173.3128,     1.3817, 270.2327, 123,  65, 32,  ;
RED_017, 489,   244.8728,  -148.5339,     1.7216,  88.8349,  14, 123, 32,  ;
RED_018, 492,   247.1553,  -129.2906,     2.0627,  90.8534,  77,  26, 32,  ;
RED_019, 498,   176.3294,    -7.4976,     1.6480, 180.2088, 105, 113, 32,  ;
RED_020, 439,   278.4607,   -54.8498,     1.4739, 359.8853,   8,  17, 32,  ;
RED_021, 475,   320.5599,  -253.1714,     1.3885, 176.4384,  17,   1, 32,  ;
RED_022, 524,   312.2955,  -251.1325,     2.5129, 175.4649,  61,  27, 32,  ;
RED_023, 527,   235.0122,  -300.2692,     1.2936,   2.3085,  53,   1, 32,  ;
RED_024, 536,   213.0003,  -244.5480,     1.3202, 272.8866,  38, 103, 32,  ;
RED_025, 531,  1077.2227,  -288.7219,    73.9531, 358.7784,  36,   2, 32,  ;
RED_026, 422,  1112.7650,  -306.5776,    73.9654, 267.5964, 101,  25, 32,  ;
RED_027, 531,  1067.0961,  -288.6842,    73.9569,   2.3921,  51,  53, 32,  ;
RED_028, 599,   622.2626,  -610.1339,    17.3153, 270.2242,   0,   1, 32,  ;
RED_029, 599,   622.2755,  -606.0399,    17.3059, 269.8338,   0,   1, 32,  ;
RED_030, 585,   707.2459,  -461.4757,    15.9223, 269.7681,  91,  35, 32,  ;
RED_031, 500,   667.6416,  -461.4851,    16.4435, 268.6326,  40,  84, 32,  ;
RED_032, 461,   669.1239,  -471.0320,    15.9138, 270.8030,  37,   1, 32,  ;
RED_033, 542,   668.1328,  -546.3010,    16.0793, 269.8266,  90,  90, 32,  ;
RED_034, 522,   753.7540,  -586.7283,    16.9004, 181.3294,  36, 105, 32,  ;
RED_035, 549,   748.6428,  -581.7985,    16.9130, 269.3826,  94,  94, 32,  ;
RED_036, 429,   763.1588,  -509.2890,    16.8661, 180.4317, 127,  44, 32,  ;
RED_037, 547,   786.0645,  -498.4352,    17.0708,   3.0964, 123,   1, 32,  ;
RED_038, 456,   797.4796,  -607.9578,    16.5111,   0.4181,  84,  63, 32,  ;
RED_039, 554,   751.6055,  -553.2161,    17.3698, 180.8740,  15,  32, 32,  ;
RED_040, 445,  1396.5654,   395.3847,    19.6326,  66.5843,  47,  47, 32,  ;
RED_041, 559,  1404.2180,   411.9714,    19.4141,  67.1747,  58,   8, 32,  ;
RED_042, 580,   768.8480,   348.3186,    19.7427, 190.0995,  81,  81, 32,  ;
RED_043, 473,  2103.2500,   -98.4897,    -0.2213, 122.9253,  56,  53, 32,  ;
RED_044, 473,  2108.5275,  -106.2101,    -0.2393, 122.9440,  56,  15, 32,  ;
RED_045, 448,  2323.3232,    63.0302,    26.0883, 265.2745,   3,   6, 32,  ;
